Date,date,date,price,info
14.10.2016,Oct-16,2016,5.81,
15.10.2016,Oct-16,2016,#N/A,
16.10.2016,Oct-16,2016,#N/A,
17.10.2016,Oct-16,2016,5.87,
18.10.2016,Oct-16,2016,5.95,
19.10.2016,Oct-16,2016,5.67,
20.10.2016,Oct-16,2016,5.57,
21.10.2016,Oct-16,2016,5.9,
22.10.2016,Oct-16,2016,#N/A,
23.10.2016,Oct-16,2016,#N/A,
24.10.2016,Oct-16,2016,5.8,
25.10.2016,Oct-16,2016,5.8,
26.10.2016,Oct-16,2016,5.94,
27.10.2016,Oct-16,2016,5.79,
28.10.2016,Oct-16,2016,5.87,
29.10.2016,Oct-16,2016,#N/A,
30.10.2016,Oct-16,2016,#N/A,
31.10.2016,Oct-16,2016,5.9,
01.11.2016,Nov-16,2016,6.03,
02.11.2016,Nov-16,2016,6.23,
03.11.2016,Nov-16,2016,6.51,
04.11.2016,Nov-16,2016,6.4,
05.11.2016,Nov-16,2016,#N/A,
06.11.2016,Nov-16,2016,#N/A,
07.11.2016,Nov-16,2016,6.22,
08.11.2016,Nov-16,2016,6.14,
09.11.2016,Nov-16,2016,6.12,
10.11.2016,Nov-16,2016,5.92,
11.11.2016,Nov-16,2016,5.68,
12.11.2016,Nov-16,2016,#N/A,
13.11.2016,Nov-16,2016,#N/A,
14.11.2016,Nov-16,2016,5.4,
15.11.2016,Nov-16,2016,5.73,
16.11.2016,Nov-16,2016,5.55,
17.11.2016,Nov-16,2016,5.9,
18.11.2016,Nov-16,2016,5.57,
19.11.2016,Nov-16,2016,#N/A,
20.11.2016,Nov-16,2016,#N/A,
21.11.2016,Nov-16,2016,5.49,
22.11.2016,Nov-16,2016,5.51,
23.11.2016,Nov-16,2016,5.39,
24.11.2016,Nov-16,2016,5.33,
25.11.2016,Nov-16,2016,5.02,
26.11.2016,Nov-16,2016,#N/A,
27.11.2016,Nov-16,2016,#N/A,
28.11.2016,Nov-16,2016,4.73,
29.11.2016,Nov-16,2016,4.56,
30.11.2016,Nov-16,2016,4.58,
01.12.2016,Dec-16,2016,4.46,
02.12.2016,Dec-16,2016,4.29,
03.12.2016,Dec-16,2016,#N/A,
04.12.2016,Dec-16,2016,#N/A,
05.12.2016,Dec-16,2016,4.37,
06.12.2016,Dec-16,2016,4.5,
07.12.2016,Dec-16,2016,4.3,
08.12.2016,Dec-16,2016,4.37,
09.12.2016,Dec-16,2016,4.48,
10.12.2016,Dec-16,2016,#N/A,
11.12.2016,Dec-16,2016,#N/A,
12.12.2016,Dec-16,2016,4.87,
13.12.2016,Dec-16,2016,4.8,
14.12.2016,Dec-16,2016,5,
15.12.2016,Dec-16,2016,4.83,
16.12.2016,Dec-16,2016,4.95,
17.12.2016,Dec-16,2016,#N/A,
18.12.2016,Dec-16,2016,#N/A,
19.12.2016,Dec-16,2016,5.09,
20.12.2016,Dec-16,2016,5.25,
21.12.2016,Dec-16,2016,5.81,
22.12.2016,Dec-16,2016,6.07,
23.12.2016,Dec-16,2016,6.31,
24.12.2016,Dec-16,2016,#N/A,
25.12.2016,Dec-16,2016,#N/A,
26.12.2016,Dec-16,2016,#N/A,
27.12.2016,Dec-16,2016,6.31,
28.12.2016,Dec-16,2016,6.32,
29.12.2016,Dec-16,2016,6.34,
30.12.2016,Dec-16,2016,6.55,
31.12.2016,Dec-16,2016,#N/A,
01.01.2017,Jan-17,2017,#N/A,
02.01.2017,Jan-17,2017,6.13,
03.01.2017,Jan-17,2017,5.43,
04.01.2017,Jan-17,2017,5.7,
05.01.2017,Jan-17,2017,5.28,
06.01.2017,Jan-17,2017,5.03,
07.01.2017,Jan-17,2017,#N/A,
08.01.2017,Jan-17,2017,#N/A,
09.01.2017,Jan-17,2017,5.26,
10.01.2017,Jan-17,2017,5.49,
11.01.2017,Jan-17,2017,5.52,
12.01.2017,Jan-17,2017,5.03,
13.01.2017,Jan-17,2017,5.03,
14.01.2017,Jan-17,2017,#N/A,
15.01.2017,Jan-17,2017,#N/A,
16.01.2017,Jan-17,2017,4.69,
17.01.2017,Jan-17,2017,5,
18.01.2017,Jan-17,2017,4.84,
19.01.2017,Jan-17,2017,5.18,
20.01.2017,Jan-17,2017,5.42,
21.01.2017,Jan-17,2017,#N/A,
22.01.2017,Jan-17,2017,#N/A,
23.01.2017,Jan-17,2017,5.31,
24.01.2017,Jan-17,2017,5.08,
25.01.2017,Jan-17,2017,4.99,
26.01.2017,Jan-17,2017,5.18,
27.01.2017,Jan-17,2017,4.93,
28.01.2017,Jan-17,2017,#N/A,
29.01.2017,Jan-17,2017,#N/A,
30.01.2017,Jan-17,2017,5.15,
31.01.2017,Jan-17,2017,5.34,
01.02.2017,Feb-17,2017,5.27,
02.02.2017,Feb-17,2017,5.22,
03.02.2017,Feb-17,2017,5.16,
04.02.2017,Feb-17,2017,#N/A,
05.02.2017,Feb-17,2017,#N/A,
06.02.2017,Feb-17,2017,5.1,
07.02.2017,Feb-17,2017,5.16,
08.02.2017,Feb-17,2017,5.21,
09.02.2017,Feb-17,2017,5.28,
10.02.2017,Feb-17,2017,5.12,
11.02.2017,Feb-17,2017,#N/A,
12.02.2017,Feb-17,2017,#N/A,
13.02.2017,Feb-17,2017,4.9,
14.02.2017,Feb-17,2017,5.12,
15.02.2017,Feb-17,2017,5.05,
16.02.2017,Feb-17,2017,4.93,
17.02.2017,Feb-17,2017,4.97,
18.02.2017,Feb-17,2017,#N/A,
19.02.2017,Feb-17,2017,#N/A,
20.02.2017,Feb-17,2017,5.08,
21.02.2017,Feb-17,2017,5.04,
22.02.2017,Feb-17,2017,5.06,
23.02.2017,Feb-17,2017,5.33,
24.02.2017,Feb-17,2017,5.37,
25.02.2017,Feb-17,2017,#N/A,
26.02.2017,Feb-17,2017,#N/A,
27.02.2017,Feb-17,2017,5.19,
28.02.2017,Feb-17,2017,5.2,
01.03.2017,Mar-17,2017,5.9,
02.03.2017,Mar-17,2017,5.46,
03.03.2017,Mar-17,2017,5.58,
04.03.2017,Mar-17,2017,#N/A,
05.03.2017,Mar-17,2017,#N/A,
06.03.2017,Mar-17,2017,5.49,
07.03.2017,Mar-17,2017,5.38,
08.03.2017,Mar-17,2017,5.24,
09.03.2017,Mar-17,2017,5.13,
10.03.2017,Mar-17,2017,5.15,
11.03.2017,Mar-17,2017,#N/A,
12.03.2017,Mar-17,2017,#N/A,
13.03.2017,Mar-17,2017,5.15,
14.03.2017,Mar-17,2017,5.1,
15.03.2017,Mar-17,2017,5.19,
16.03.2017,Mar-17,2017,5.14,
17.03.2017,Mar-17,2017,5.12,
18.03.2017,Mar-17,2017,#N/A,
19.03.2017,Mar-17,2017,#N/A,
20.03.2017,Mar-17,2017,4.98,
21.03.2017,Mar-17,2017,4.93,
22.03.2017,Mar-17,2017,4.96,
23.03.2017,Mar-17,2017,4.96,
24.03.2017,Mar-17,2017,4.76,
25.03.2017,Mar-17,2017,#N/A,
26.03.2017,Mar-17,2017,#N/A,
27.03.2017,Mar-17,2017,4.63,
28.03.2017,Mar-17,2017,4.73,
29.03.2017,Mar-17,2017,4.75,
30.03.2017,Mar-17,2017,4.91,
31.03.2017,Mar-17,2017,4.67,
01.04.2017,Apr-17,2017,#N/A,
02.04.2017,Apr-17,2017,#N/A,
03.04.2017,Apr-17,2017,4.84,
04.04.2017,Apr-17,2017,4.64,
05.04.2017,Apr-17,2017,4.82,
06.04.2017,Apr-17,2017,5.05,
07.04.2017,Apr-17,2017,4.89,
08.04.2017,Apr-17,2017,#N/A,
09.04.2017,Apr-17,2017,#N/A,
10.04.2017,Apr-17,2017,4.78,
11.04.2017,Apr-17,2017,4.85,
12.04.2017,Apr-17,2017,4.93,
13.04.2017,Apr-17,2017,4.95,
14.04.2017,Apr-17,2017,#N/A,
15.04.2017,Apr-17,2017,#N/A,
16.04.2017,Apr-17,2017,#N/A,
17.04.2017,Apr-17,2017,#N/A,
18.04.2017,Apr-17,2017,4.86,
19.04.2017,Apr-17,2017,4.83,
20.04.2017,Apr-17,2017,4.75,
21.04.2017,Apr-17,2017,4.57,
22.04.2017,Apr-17,2017,#N/A,
23.04.2017,Apr-17,2017,#N/A,
24.04.2017,Apr-17,2017,4.64,
25.04.2017,Apr-17,2017,4.49,
26.04.2017,Apr-17,2017,4.61,
27.04.2017,Apr-17,2017,4.55,
28.04.2017,Apr-17,2017,4.57,
29.04.2017,Apr-17,2017,#N/A,
30.04.2017,Apr-17,2017,#N/A,
01.05.2017,May-17,2017,#N/A,
02.05.2017,May-17,2017,4.44,
03.05.2017,May-17,2017,4.39,
04.05.2017,May-17,2017,4.52,
05.05.2017,May-17,2017,4.58,
06.05.2017,May-17,2017,#N/A,
07.05.2017,May-17,2017,#N/A,
08.05.2017,May-17,2017,4.41,
09.05.2017,May-17,2017,4.51,
10.05.2017,May-17,2017,4.44,
11.05.2017,May-17,2017,4.35,
12.05.2017,May-17,2017,4.45,
13.05.2017,May-17,2017,#N/A,
14.05.2017,May-17,2017,#N/A,
15.05.2017,May-17,2017,4.38,
16.05.2017,May-17,2017,4.53,
17.05.2017,May-17,2017,4.57,
18.05.2017,May-17,2017,4.76,
19.05.2017,May-17,2017,4.85,
20.05.2017,May-17,2017,#N/A,
21.05.2017,May-17,2017,#N/A,
22.05.2017,May-17,2017,4.91,
23.05.2017,May-17,2017,4.74,
24.05.2017,May-17,2017,4.91,
25.05.2017,May-17,2017,4.98,
26.05.2017,May-17,2017,5.17,
27.05.2017,May-17,2017,#N/A,
28.05.2017,May-17,2017,#N/A,
29.05.2017,May-17,2017,5.16,
30.05.2017,May-17,2017,5.14,
31.05.2017,May-17,2017,4.97,
01.06.2017,Jun-17,2017,5.08,
02.06.2017,Jun-17,2017,5.15,
03.06.2017,Jun-17,2017,#N/A,
04.06.2017,Jun-17,2017,#N/A,
05.06.2017,Jun-17,2017,5.17,
06.06.2017,Jun-17,2017,4.96,
07.06.2017,Jun-17,2017,4.87,
08.06.2017,Jun-17,2017,5.05,
09.06.2017,Jun-17,2017,5.03,
10.06.2017,Jun-17,2017,#N/A,
11.06.2017,Jun-17,2017,#N/A,
12.06.2017,Jun-17,2017,4.92,
13.06.2017,Jun-17,2017,5,
14.06.2017,Jun-17,2017,4.92,
15.06.2017,Jun-17,2017,4.95,
16.06.2017,Jun-17,2017,4.87,
17.06.2017,Jun-17,2017,#N/A,
18.06.2017,Jun-17,2017,#N/A,
19.06.2017,Jun-17,2017,4.92,
20.06.2017,Jun-17,2017,4.94,
21.06.2017,Jun-17,2017,4.88,
22.06.2017,Jun-17,2017,4.86,
23.06.2017,Jun-17,2017,4.87,
24.06.2017,Jun-17,2017,#N/A,
25.06.2017,Jun-17,2017,#N/A,
26.06.2017,Jun-17,2017,4.78,
27.06.2017,Jun-17,2017,4.93,
28.06.2017,Jun-17,2017,4.93,
29.06.2017,Jun-17,2017,5.07,
30.06.2017,Jun-17,2017,5.03,
01.07.2017,Jul-17,2017,#N/A,
02.07.2017,Jul-17,2017,#N/A,
03.07.2017,Jul-17,2017,5.13,
04.07.2017,Jul-17,2017,5.11,
05.07.2017,Jul-17,2017,5.04,
06.07.2017,Jul-17,2017,5.23,
07.07.2017,Jul-17,2017,5.34,
08.07.2017,Jul-17,2017,#N/A,
09.07.2017,Jul-17,2017,#N/A,
10.07.2017,Jul-17,2017,5.39,
11.07.2017,Jul-17,2017,5.31,
12.07.2017,Jul-17,2017,5.47,
13.07.2017,Jul-17,2017,5.35,
14.07.2017,Jul-17,2017,5.41,
15.07.2017,Jul-17,2017,#N/A,
16.07.2017,Jul-17,2017,#N/A,
17.07.2017,Jul-17,2017,5.42,
18.07.2017,Jul-17,2017,5.45,
19.07.2017,Jul-17,2017,5.39,
20.07.2017,Jul-17,2017,5.29,
21.07.2017,Jul-17,2017,5.08,
22.07.2017,Jul-17,2017,#N/A,
23.07.2017,Jul-17,2017,#N/A,
24.07.2017,Jul-17,2017,5.13,
25.07.2017,Jul-17,2017,5.16,
26.07.2017,Jul-17,2017,5.25,
27.07.2017,Jul-17,2017,5.13,
28.07.2017,Jul-17,2017,5.17,
29.07.2017,Jul-17,2017,#N/A,
30.07.2017,Jul-17,2017,#N/A,
31.07.2017,Jul-17,2017,5.22,
01.08.2017,Aug-17,2017,5.28,
02.08.2017,Aug-17,2017,5.41,
03.08.2017,Aug-17,2017,5.41,
04.08.2017,Aug-17,2017,5.35,
05.08.2017,Aug-17,2017,#N/A,
06.08.2017,Aug-17,2017,#N/A,
07.08.2017,Aug-17,2017,5.26,
08.08.2017,Aug-17,2017,5.27,
09.08.2017,Aug-17,2017,5.36,
10.08.2017,Aug-17,2017,5.36,
11.08.2017,Aug-17,2017,5.37,
12.08.2017,Aug-17,2017,#N/A,
13.08.2017,Aug-17,2017,#N/A,
14.08.2017,Aug-17,2017,5.5,
15.08.2017,Aug-17,2017,5.52,
16.08.2017,Aug-17,2017,5.78,
17.08.2017,Aug-17,2017,5.79,
18.08.2017,Aug-17,2017,5.81,
19.08.2017,Aug-17,2017,#N/A,
20.08.2017,Aug-17,2017,#N/A,
21.08.2017,Aug-17,2017,5.74,
22.08.2017,Aug-17,2017,5.76,
23.08.2017,Aug-17,2017,5.93,
24.08.2017,Aug-17,2017,5.93,
25.08.2017,Aug-17,2017,6.06,
26.08.2017,Aug-17,2017,#N/A,
27.08.2017,Aug-17,2017,#N/A,
28.08.2017,Aug-17,2017,6.09,
29.08.2017,Aug-17,2017,6.02,
30.08.2017,Aug-17,2017,6.01,
31.08.2017,Aug-17,2017,5.93,
01.09.2017,Sep-17,2017,5.82,
02.09.2017,Sep-17,2017,#N/A,
03.09.2017,Sep-17,2017,#N/A,
04.09.2017,Sep-17,2017,5.92,
05.09.2017,Sep-17,2017,6.49,
06.09.2017,Sep-17,2017,6.7,
07.09.2017,Sep-17,2017,6.89,
08.09.2017,Sep-17,2017,7.06,
09.09.2017,Sep-17,2017,#N/A,
10.09.2017,Sep-17,2017,#N/A,
11.09.2017,Sep-17,2017,6.86,
12.09.2017,Sep-17,2017,6.83,
13.09.2017,Sep-17,2017,7.09,
14.09.2017,Sep-17,2017,7.1,
15.09.2017,Sep-17,2017,6.93,
16.09.2017,Sep-17,2017,#N/A,
17.09.2017,Sep-17,2017,#N/A,
18.09.2017,Sep-17,2017,6.72,
19.09.2017,Sep-17,2017,7.01,
20.09.2017,Sep-17,2017,6.88,
21.09.2017,Sep-17,2017,6.56,
22.09.2017,Sep-17,2017,6.64,
23.09.2017,Sep-17,2017,#N/A,
24.09.2017,Sep-17,2017,#N/A,
25.09.2017,Sep-17,2017,7.28,
26.09.2017,Sep-17,2017,6.97,
27.09.2017,Sep-17,2017,6.91,
28.09.2017,Sep-17,2017,6.96,
29.09.2017,Sep-17,2017,7.06,
30.09.2017,Sep-17,2017,#N/A,
01.10.2017,Oct-17,2017,#N/A,
02.10.2017,Oct-17,2017,6.93,
03.10.2017,Oct-17,2017,6.99,
04.10.2017,Oct-17,2017,6.89,
05.10.2017,Oct-17,2017,6.87,
06.10.2017,Oct-17,2017,6.98,
07.10.2017,Oct-17,2017,#N/A,
08.10.2017,Oct-17,2017,#N/A,
09.10.2017,Oct-17,2017,6.94,
10.10.2017,Oct-17,2017,7.36,
11.10.2017,Oct-17,2017,7.35,
12.10.2017,Oct-17,2017,7.4,
13.10.2017,Oct-17,2017,7.32,
14.10.2017,Oct-17,2017,#N/A,
15.10.2017,Oct-17,2017,#N/A,
16.10.2017,Oct-17,2017,7.36,
17.10.2017,Oct-17,2017,7.4,
18.10.2017,Oct-17,2017,7.79,
19.10.2017,Oct-17,2017,7.64,
20.10.2017,Oct-17,2017,7.57,
21.10.2017,Oct-17,2017,#N/A,
22.10.2017,Oct-17,2017,#N/A,
23.10.2017,Oct-17,2017,7.44,
24.10.2017,Oct-17,2017,7.46,
25.10.2017,Oct-17,2017,7.39,
26.10.2017,Oct-17,2017,7.2,
27.10.2017,Oct-17,2017,7.16,
28.10.2017,Oct-17,2017,#N/A,
29.10.2017,Oct-17,2017,#N/A,
30.10.2017,Oct-17,2017,7.14,
31.10.2017,Oct-17,2017,7.38,
01.11.2017,Nov-17,2017,7.49,
02.11.2017,Nov-17,2017,7.67,
03.11.2017,Nov-17,2017,7.87,
04.11.2017,Nov-17,2017,#N/A,
05.11.2017,Nov-17,2017,#N/A,
06.11.2017,Nov-17,2017,7.92,
07.11.2017,Nov-17,2017,7.76,
08.11.2017,Nov-17,2017,7.7,
09.11.2017,Nov-17,2017,7.55,
10.11.2017,Nov-17,2017,7.4,
11.11.2017,Nov-17,2017,#N/A,
12.11.2017,Nov-17,2017,#N/A,
13.11.2017,Nov-17,2017,7.34,
14.11.2017,Nov-17,2017,7.38,
15.11.2017,Nov-17,2017,7.68,
16.11.2017,Nov-17,2017,7.51,
17.11.2017,Nov-17,2017,7.49,
18.11.2017,Nov-17,2017,#N/A,
19.11.2017,Nov-17,2017,#N/A,
20.11.2017,Nov-17,2017,7.43,
21.11.2017,Nov-17,2017,7.4,
22.11.2017,Nov-17,2017,7.37,
23.11.2017,Nov-17,2017,7.64,
24.11.2017,Nov-17,2017,7.75,
25.11.2017,Nov-17,2017,#N/A,
26.11.2017,Nov-17,2017,#N/A,
27.11.2017,Nov-17,2017,7.7,
28.11.2017,Nov-17,2017,7.59,
29.11.2017,Nov-17,2017,7.7,
30.11.2017,Nov-17,2017,7.53,
01.12.2017,Dec-17,2017,7.68,
02.12.2017,Dec-17,2017,#N/A,
03.12.2017,Dec-17,2017,#N/A,
04.12.2017,Dec-17,2017,7.54,
05.12.2017,Dec-17,2017,7.43,
06.12.2017,Dec-17,2017,7.28,
07.12.2017,Dec-17,2017,7.35,
08.12.2017,Dec-17,2017,7.15,
09.12.2017,Dec-17,2017,#N/A,
10.12.2017,Dec-17,2017,#N/A,
11.12.2017,Dec-17,2017,7.21,
12.12.2017,Dec-17,2017,7.15,
13.12.2017,Dec-17,2017,7.07,
14.12.2017,Dec-17,2017,7.09,
15.12.2017,Dec-17,2017,7.18,
16.12.2017,Dec-17,2017,#N/A,
17.12.2017,Dec-17,2017,#N/A,
18.12.2017,Dec-17,2017,7.39,
19.12.2017,Dec-17,2017,7.5,
20.12.2017,Dec-17,2017,7.77,
21.12.2017,Dec-17,2017,7.98,
22.12.2017,Dec-17,2017,8.15,
23.12.2017,Dec-17,2017,#N/A,
24.12.2017,Dec-17,2017,#N/A,
25.12.2017,Dec-17,2017,#N/A,
26.12.2017,Dec-17,2017,#N/A,
27.12.2017,Dec-17,2017,8.14,
28.12.2017,Dec-17,2017,8.17,
29.12.2017,Dec-17,2017,8.09,
30.12.2017,Dec-17,2017,#N/A,
31.12.2017,Dec-17,2017,#N/A,
01.01.2018,Jan-18,2018,#N/A,
02.01.2018,Jan-18,2018,7.77,
03.01.2018,Jan-18,2018,7.8,
04.01.2018,Jan-18,2018,7.74,
05.01.2018,Jan-18,2018,7.75,
06.01.2018,Jan-18,2018,#N/A,
07.01.2018,Jan-18,2018,#N/A,
08.01.2018,Jan-18,2018,7.62,
09.01.2018,Jan-18,2018,7.75,
10.01.2018,Jan-18,2018,7.85,
11.01.2018,Jan-18,2018,7.78,
12.01.2018,Jan-18,2018,7.83,
13.01.2018,Jan-18,2018,#N/A,
14.01.2018,Jan-18,2018,#N/A,
15.01.2018,Jan-18,2018,7.75,
16.01.2018,Jan-18,2018,8.01,
17.01.2018,Jan-18,2018,8.15,
18.01.2018,Jan-18,2018,8.47,
19.01.2018,Jan-18,2018,8.73,
20.01.2018,Jan-18,2018,#N/A,
21.01.2018,Jan-18,2018,#N/A,
22.01.2018,Jan-18,2018,8.72,
23.01.2018,Jan-18,2018,8.98,
24.01.2018,Jan-18,2018,9.43,
25.01.2018,Jan-18,2018,9.21,
26.01.2018,Jan-18,2018,9.05,
27.01.2018,Jan-18,2018,#N/A,
28.01.2018,Jan-18,2018,#N/A,
29.01.2018,Jan-18,2018,8.97,
30.01.2018,Jan-18,2018,8.85,
31.01.2018,Jan-18,2018,9.23,
01.02.2018,Feb-18,2018,9.23,
02.02.2018,Feb-18,2018,8.92,
03.02.2018,Feb-18,2018,#N/A,
04.02.2018,Feb-18,2018,#N/A,
05.02.2018,Feb-18,2018,9.04,
06.02.2018,Feb-18,2018,8.78,
07.02.2018,Feb-18,2018,8.97,
08.02.2018,Feb-18,2018,9.09,
09.02.2018,Feb-18,2018,9.21,
10.02.2018,Feb-18,2018,#N/A,
11.02.2018,Feb-18,2018,#N/A,
12.02.2018,Feb-18,2018,9.45,
13.02.2018,Feb-18,2018,9.87,
14.02.2018,Feb-18,2018,9.58,
15.02.2018,Feb-18,2018,9.52,
16.02.2018,Feb-18,2018,9.48,
17.02.2018,Feb-18,2018,#N/A,
18.02.2018,Feb-18,2018,#N/A,
19.02.2018,Feb-18,2018,9.85,
20.02.2018,Feb-18,2018,9.7,
21.02.2018,Feb-18,2018,9.53,
22.02.2018,Feb-18,2018,9.69,
23.02.2018,Feb-18,2018,9.78,
24.02.2018,Feb-18,2018,#N/A,
25.02.2018,Feb-18,2018,#N/A,
26.02.2018,Feb-18,2018,9.6,
27.02.2018,Feb-18,2018,10.13,
28.02.2018,Feb-18,2018,10.07,
01.03.2018,Mar-18,2018,9.97,
02.03.2018,Mar-18,2018,10.1,
03.03.2018,Mar-18,2018,#N/A,
04.03.2018,Mar-18,2018,#N/A,
05.03.2018,Mar-18,2018,10.32,
06.03.2018,Mar-18,2018,10.44,
07.03.2018,Mar-18,2018,10.61,
08.03.2018,Mar-18,2018,11.08,
09.03.2018,Mar-18,2018,11.09,
10.03.2018,Mar-18,2018,#N/A,
11.03.2018,Mar-18,2018,#N/A,
12.03.2018,Mar-18,2018,11.06,
13.03.2018,Mar-18,2018,11.38,
14.03.2018,Mar-18,2018,11.17,
15.03.2018,Mar-18,2018,11.16,
16.03.2018,Mar-18,2018,11.14,
17.03.2018,Mar-18,2018,#N/A,
18.03.2018,Mar-18,2018,#N/A,
19.03.2018,Mar-18,2018,11.04,
20.03.2018,Mar-18,2018,11.52,
21.03.2018,Mar-18,2018,12.62,
22.03.2018,Mar-18,2018,12.3,
23.03.2018,Mar-18,2018,12.58,
24.03.2018,Mar-18,2018,#N/A,
25.03.2018,Mar-18,2018,#N/A,
26.03.2018,Mar-18,2018,12.95,
27.03.2018,Mar-18,2018,13.64,
28.03.2018,Mar-18,2018,12.96,
29.03.2018,Mar-18,2018,13.25,
30.03.2018,Mar-18,2018,#N/A,
31.03.2018,Mar-18,2018,#N/A,
01.04.2018,Apr-18,2018,#N/A,
02.04.2018,Apr-18,2018,#N/A,
03.04.2018,Apr-18,2018,13.28,
04.04.2018,Apr-18,2018,13.02,
05.04.2018,Apr-18,2018,12.61,
06.04.2018,Apr-18,2018,12.95,
07.04.2018,Apr-18,2018,#N/A,
08.04.2018,Apr-18,2018,#N/A,
09.04.2018,Apr-18,2018,13.3,
10.04.2018,Apr-18,2018,13.34,
11.04.2018,Apr-18,2018,13.39,
12.04.2018,Apr-18,2018,13.56,
13.04.2018,Apr-18,2018,13.9,
14.04.2018,Apr-18,2018,#N/A,
15.04.2018,Apr-18,2018,#N/A,
16.04.2018,Apr-18,2018,13.96,
17.04.2018,Apr-18,2018,13.7,
18.04.2018,Apr-18,2018,13.84,
19.04.2018,Apr-18,2018,13.41,
20.04.2018,Apr-18,2018,13,
21.04.2018,Apr-18,2018,#N/A,
22.04.2018,Apr-18,2018,#N/A,
23.04.2018,Apr-18,2018,12.85,
24.04.2018,Apr-18,2018,13.17,
25.04.2018,Apr-18,2018,13.21,
26.04.2018,Apr-18,2018,13.44,
27.04.2018,Apr-18,2018,13.51,
28.04.2018,Apr-18,2018,#N/A,
29.04.2018,Apr-18,2018,#N/A,
30.04.2018,Apr-18,2018,13.54,
01.05.2018,May-18,2018,#N/A,
02.05.2018,May-18,2018,13.02,
03.05.2018,May-18,2018,12.92,
04.05.2018,May-18,2018,12.99,
05.05.2018,May-18,2018,#N/A,
06.05.2018,May-18,2018,#N/A,
07.05.2018,May-18,2018,13.57,
08.05.2018,May-18,2018,13.54,
09.05.2018,May-18,2018,13.96,
10.05.2018,May-18,2018,14.56,
11.05.2018,May-18,2018,14.61,
12.05.2018,May-18,2018,#N/A,
13.05.2018,May-18,2018,#N/A,
14.05.2018,May-18,2018,14.62,
15.05.2018,May-18,2018,14.29,
16.05.2018,May-18,2018,15.14,
17.05.2018,May-18,2018,15.27,
18.05.2018,May-18,2018,15.22,
19.05.2018,May-18,2018,#N/A,
20.05.2018,May-18,2018,#N/A,
21.05.2018,May-18,2018,15.53,
22.05.2018,May-18,2018,15.93,
23.05.2018,May-18,2018,15.98,
24.05.2018,May-18,2018,16.26,
25.05.2018,May-18,2018,15.97,
26.05.2018,May-18,2018,#N/A,
27.05.2018,May-18,2018,#N/A,
28.05.2018,May-18,2018,16.28,
29.05.2018,May-18,2018,16.27,
30.05.2018,May-18,2018,15.82,
31.05.2018,May-18,2018,14.89,
01.06.2018,Jun-18,2018,15.27,
02.06.2018,Jun-18,2018,#N/A,
03.06.2018,Jun-18,2018,#N/A,
04.06.2018,Jun-18,2018,16.1,
05.06.2018,Jun-18,2018,15.73,
06.06.2018,Jun-18,2018,15.89,
07.06.2018,Jun-18,2018,15.97,
08.06.2018,Jun-18,2018,15.78,
09.06.2018,Jun-18,2018,#N/A,
10.06.2018,Jun-18,2018,#N/A,
11.06.2018,Jun-18,2018,15.45,
12.06.2018,Jun-18,2018,15.1,
13.06.2018,Jun-18,2018,15.28,
14.06.2018,Jun-18,2018,14.89,
15.06.2018,Jun-18,2018,14.51,
16.06.2018,Jun-18,2018,#N/A,
17.06.2018,Jun-18,2018,#N/A,
18.06.2018,Jun-18,2018,14.58,
19.06.2018,Jun-18,2018,14.22,
20.06.2018,Jun-18,2018,14.46,
21.06.2018,Jun-18,2018,14.79,
22.06.2018,Jun-18,2018,15.08,
23.06.2018,Jun-18,2018,#N/A,
24.06.2018,Jun-18,2018,#N/A,
25.06.2018,Jun-18,2018,15,
26.06.2018,Jun-18,2018,14.99,
27.06.2018,Jun-18,2018,15.22,
28.06.2018,Jun-18,2018,14.97,
29.06.2018,Jun-18,2018,14.95,
30.06.2018,Jun-18,2018,#N/A,
01.07.2018,Jul-18,2018,#N/A,
02.07.2018,Jul-18,2018,15.03,
03.07.2018,Jul-18,2018,15.06,
04.07.2018,Jul-18,2018,15.49,
05.07.2018,Jul-18,2018,15.65,
06.07.2018,Jul-18,2018,15.67,
07.07.2018,Jul-18,2018,#N/A,
08.07.2018,Jul-18,2018,#N/A,
09.07.2018,Jul-18,2018,15.97,
10.07.2018,Jul-18,2018,16.03,
11.07.2018,Jul-18,2018,16.28,
12.07.2018,Jul-18,2018,16.05,
13.07.2018,Jul-18,2018,16.02,
14.07.2018,Jul-18,2018,#N/A,
15.07.2018,Jul-18,2018,#N/A,
16.07.2018,Jul-18,2018,15.9,
17.07.2018,Jul-18,2018,16.03,
18.07.2018,Jul-18,2018,16.38,
19.07.2018,Jul-18,2018,16.83,
20.07.2018,Jul-18,2018,17.02,
21.07.2018,Jul-18,2018,#N/A,
22.07.2018,Jul-18,2018,#N/A,
23.07.2018,Jul-18,2018,17.35,
24.07.2018,Jul-18,2018,17.06,
25.07.2018,Jul-18,2018,17.29,
26.07.2018,Jul-18,2018,17.24,
27.07.2018,Jul-18,2018,17.08,
28.07.2018,Jul-18,2018,#N/A,
29.07.2018,Jul-18,2018,#N/A,
30.07.2018,Jul-18,2018,17.01,
31.07.2018,Jul-18,2018,17.35,
01.08.2018,Aug-18,2018,17.74,
02.08.2018,Aug-18,2018,17.6,
03.08.2018,Aug-18,2018,17.63,
04.08.2018,Aug-18,2018,#N/A,
05.08.2018,Aug-18,2018,#N/A,
06.08.2018,Aug-18,2018,17.54,
07.08.2018,Aug-18,2018,17.48,
